postcode,stad,gemeente,lat,lon
8293,Mastenbroek,Kampen,52.56407659,5.992375355
8294,Mastenbroek,Zwartewaterland,52.56661425,6.028114884
8300,Emmeloord,Noordoostpolder,52.70928856,5.752374004
8301,Emmeloord,Noordoostpolder,52.70928856,5.752374004
8302,Emmeloord,Noordoostpolder,52.7153661,5.755356871
8303,Emmeloord,Noordoostpolder,52.70614733,5.733623811
8304,Emmeloord,Noordoostpolder,52.69466446,5.754559441
8305,Emmeloord,Noordoostpolder,52.71018284,5.777435906
8307,Ens,Noordoostpolder,52.63932712,5.822543566
8308,Emmeloord,Noordoostpolder,52.68745034,5.761822416
8309,Tollebeek,Noordoostpolder,52.67681295,5.677864806
8311,Tollebeek,Noordoostpolder,52.69969901,5.59512252
8312,Espel,Noordoostpolder,52.7417511,5.691979255
8313,Rutten,Noordoostpolder,52.80358651,5.699255791
8314,Bant,Noordoostpolder,52.76670919,5.75101996
8315,Luttelgeest,Noordoostpolder,52.74274588,5.855426832
8316,Marknesse,Noordoostpolder,52.70696872,5.864224405
8317,Kraggenburg,Noordoostpolder,52.66343587,5.902053844
8319,Schokland,Noordoostpolder,52.63711942,5.775008925
8320,Urk,Urk,52.66470742,5.609006571
8321,Urk,Urk,52.66470742,5.609006571
8322,Urk,Urk,52.66858071,5.623666975
8325,Vollenhove,Steenwijkerland,52.6810862,5.950070799
8326,Sint Jansklooster,Steenwijkerland,52.68924897,5.972612897
8330,Steenwijk,Steenwijkerland,52.78585263,6.13340736
8331,Steenwijk,Steenwijkerland,52.78585263,6.13340736
8332,Steenwijk,Steenwijkerland,52.79519732,6.124182446
8333,Steenwijk,Steenwijkerland,52.78116515,6.149699223
8334,Tuk,Steenwijkerland,52.79860164,6.094317435
8335,Witte Paarden,Steenwijkerland,52.81058002,6.07578548
8336,Baars,Steenwijkerland,52.81788605,6.107896158
8337,De Pol,Steenwijkerland,52.82786731,6.088122327
8338,Willemsoord,Steenwijkerland,52.82762961,6.06681178
8339,Marijenkampen,Steenwijkerland,52.81326021,6.054997789
8341,Steenwijkerwold,Steenwijkerland,52.80145211,6.054095466
8342,Basse,Steenwijkerland,52.80931146,6.036136382
8343,Zuidveen,Steenwijkerland,52.76387337,6.107398179
8344,Onna,Steenwijkerland,52.76595153,6.163447689
8345,Kallenkote,Steenwijkerland,52.78714273,6.153691084
8346,De Bult,Steenwijkerland,52.81294725,6.129254162
8347,Eesveen,Steenwijkerland,52.81847734,6.156517715
8351,Wapserveen,Westerveld,52.81034072,6.211324764
8355,Giethoorn,Steenwijkerland,52.75930151,6.084438378
8356,Blokzijl,Steenwijkerland,52.72570807,5.961796033
8361,IJsselham,Steenwijkerland,52.81072553,5.966424762
8362,Nederland,Steenwijkerland,52.7548265,5.966748118
8363,Wetering,Steenwijkerland,52.75155178,5.995620677
8371,Scheerwolde,Steenwijkerland,52.78408267,6.044963959
8372,Baarlo,Steenwijkerland,52.7441382,5.964538385
8373,Blankenham,Steenwijkerland,52.78907189,5.87391054
8374,Kuinre,Steenwijkerland,52.80230386,5.859486885
8375,Oldemarkt,Steenwijkerland,52.8181898,5.977343456
8376,Ossenzijl,Steenwijkerland,52.81774246,5.923864813
8377,Kalenberg,Steenwijkerland,52.78749183,5.975197821
8378,Paasloo,Steenwijkerland,52.79957021,5.98626043
8380,Vledder,Westerveld,52.08741024,4.65582715
8381,Frederiksoord,Westerveld,52.84641998,6.189442622
8382,Frederiksoord,Westerveld,52.84292416,6.191507215
8383,Nijensleek,Westerveld,52.83953965,6.176390634
8384,Frederiksoord,Westerveld,52.85150996,6.173544059
8385,Vledderveen,Westerveld,52.87512249,6.184187266
8386,Doldersum,Westerveld,52.87413199,6.241347061
8387,Boschoord,Westerveld,52.89158204,6.222192232
8388,Oosterstreek,Weststellingwerf,52.89960854,6.171324634
8389,Zandhuizen,Weststellingwerf,52.9259684,6.173072542
8390,Noordwolde,Weststellingwerf,52.89235585,6.137813363
8391,Noordwolde,Weststellingwerf,52.89235585,6.137813363
8392,Boijl,Weststellingwerf,52.91063436,6.198732291
8393,Vinkega,Weststellingwerf,52.86564658,6.125437698
8394,De Hoeve,Weststellingwerf,52.89788872,6.093007467
8395,Steggerda,Weststellingwerf,52.85989557,6.110454641
8396,Peperga,Weststellingwerf,52.8403707,6.056177757
8397,De Blesse,Weststellingwerf,52.83046403,6.053741565
8398,Blesdijke,Weststellingwerf,52.84533943,6.004774962
8400,Gorredijk,Opsterland,52.99773006,6.065931384
8401,Gorredijk,Opsterland,52.99773006,6.065931384
8403,Jonkerslân,Opsterland,52.97872961,6.033455351
8404,Langezwaag,Opsterland,52.98076827,6.011828462
8405,Luxwoude,Opsterland,52.98657038,5.970968716
8406,Tijnje,Opsterland,53.03238356,5.987092501
8407,Terwispel,Opsterland,53.01268225,6.0273204
8408,Lippenhuizen,Opsterland,53.00062957,6.1103463
8409,Hemrik,Opsterland,53.03687552,6.152648551
8410,Jubbega,Heerenveen,52.99264848,6.097756709
8411,Jubbega,Heerenveen,52.99264848,6.097756709
8412,Hoornsterzwaag,Heerenveen,52.98967372,6.180320753
8413,Oudehorne,Heerenveen,52.94879001,6.098265712
8414,Nieuwehorne,Heerenveen,52.94837308,6.053618765
8415,Bontebok,Heerenveen,52.96318834,6.027846657
8420,Oldeberkoop,Ooststellingwerf,52.92221546,6.112397472
8421,Elsloo,Ooststellingwerf,52.93525903,6.254923725
8422,Nijeberkoop,Ooststellingwerf,52.95114823,6.173428581
8423,Makkinga,Ooststellingwerf,52.97776348,6.214703458
8424,Elsloo,Ooststellingwerf,52.94212264,6.237481803
8425,Langedijke,Ooststellingwerf,52.96640377,6.270825115
8426,Appelscha,Ooststellingwerf,52.96109114,6.342448665
8427,Ravenswoud,Ooststellingwerf,52.96120444,6.377009546
8428,Fochteloo,Ooststellingwerf,52.99157441,6.337027384
8430,Oosterwolde,Ooststellingwerf,52.99115538,6.290617304
8431,Appelscha,Ooststellingwerf,52.93482287,6.348020943
8432,Haule,Ooststellingwerf,53.03606578,6.330282007
8433,Haulerwijk,Ooststellingwerf,53.06672524,6.328218442
8434,Waskemeer,Ooststellingwerf,53.05733108,6.284378994
8435,Donkerbroek,Ooststellingwerf,53.01927875,6.236291098
8437,Zorgvlied,Westerveld,52.92106723,6.255290675
8438,Wateren,Westerveld,52.91294367,6.274964022
8439,Oude Willem,Westerveld,52.89790589,6.301878051
8440,Heerenveen,Heerenveen,52.96718813,5.924980572
8441,Heerenveen,Heerenveen,52.96718813,5.924980572
8442,Heerenveen,Heerenveen,52.95018901,5.928462544
8443,Oranjewoud,Heerenveen,52.94240902,5.949318603
8444,Heerenveen,Heerenveen,52.93718951,5.949968427
8445,Heerenveen,Heerenveen,52.94619795,5.926624078
8446,Heerenveen,Heerenveen,52.95749039,5.916886924
8447,Heerenveen,Heerenveen,52.95997834,5.914899094
8448,Heerenveen,Heerenveen,52.97160907,5.93190978
8449,Terband,Heerenveen,53.00615718,5.892312123
8451,Oudeschoot,Heerenveen,52.93257254,5.955428245
8452,Nieuweschoot,Heerenveen,52.9333471,5.931631675
8453,Oranjewoud,Heerenveen,52.949681,5.964971076
8454,Mildam,Heerenveen,52.94829971,5.991914906
8455,Katlijk,Heerenveen,52.95131399,5.999296866
8456,De Knipe,Heerenveen,52.96855346,5.961562188
8457,Gersloot,Heerenveen,53.00569823,5.962286631
8458,Tjalleberd,Heerenveen,52.99606676,5.937106494
8459,Luinjeberd,Heerenveen,52.98956279,5.920096668
8461,Rottum,De Friese Meren,52.95071778,5.901325662
8462,Rotstergaast,De Friese Meren,52.92294487,5.909893385
8463,Rotsterhaule,De Friese Meren,52.93038403,5.85147401
8464,Sintjohannesga,De Friese Meren,52.93845682,5.877345961
8465,Oudehaske,De Friese Meren,52.95461297,5.878346337
8466,Nijehaske,De Friese Meren,52.95557503,5.904705122
8467,Vegelinsoord,De Friese Meren,52.98513182,5.872580247
8468,Haskerdijken,Heerenveen,52.99244106,5.880884606
8469,Nieuwebrug,Heerenveen,52.98975971,5.885890632
8470,Wolvega,Weststellingwerf,52.88147513,5.989528695
8471,Wolvega,Weststellingwerf,52.88147513,5.989528695
8472,Wolvega,Weststellingwerf,52.87927292,6.007258404
8474,Oldeholtpade,Weststellingwerf,52.8918289,6.051044046
8475,Nijeholtpade,Weststellingwerf,52.91092571,6.072589268
8476,Ter Idzard,Weststellingwerf,52.92252832,6.008209148
8477,Oldeholtwolde,Weststellingwerf,52.92734537,5.973225815
8478,Sonnega,Weststellingwerf,52.88112858,5.968539287
8479,Oldetrijne,Weststellingwerf,52.8646473,5.952906038
8481,Nijetrijne,Weststellingwerf,52.84511719,5.916544505
8482,Spanga,Weststellingwerf,52.82486126,5.880093395
8483,Scherpenzeel,Weststellingwerf,52.83426198,5.874949872
8484,Langelille,Weststellingwerf,52.84183356,5.846782899
8485,Munnekeburen,Weststellingwerf,52.85330263,5.891026612
8486,Oldelamer,Weststellingwerf,52.87941446,5.943964058
8487,Nijelamer,Weststellingwerf,52.8954841,5.946628551
8488,Nijeholtwolde,Weststellingwerf,52.89481807,5.999341355
8489,Slijkenburg,Weststellingwerf,52.80621809,5.844381013
8490,Akkrum,Heerenveen,53.05344028,5.846070403
8491,Akkrum,Heerenveen,53.05344028,5.846070403
8493,Terherne,De Friese Meren,53.03778614,5.777683187
8494,Nes,Heerenveen,53.07184635,5.848253904
8495,Aldeboarn,Heerenveen,53.05225374,5.874794641
8497,Goëngahuizen,Smallingerland,53.08411231,5.916433129
8500,Joure,De Friese Meren,52.97006566,5.790383343
8501,Joure,De Friese Meren,52.97006566,5.790383343
8502,Joure,De Friese Meren,52.97067494,5.807430177
8503,Joure,De Friese Meren,52.96115075,5.778014868
8505,Snikzwaag,De Friese Meren,52.98545609,5.787470803
8506,Haskerhorne,De Friese Meren,52.95849901,5.846430554
8507,Rohel,De Friese Meren,52.92779261,5.823489605
8508,Delfstrahuizen,De Friese Meren,52.8738352,5.82281895
8511,Goingarijp,De Friese Meren,53.01340268,5.773805878
8512,Broek,De Friese Meren,52.98777104,5.751051763
8513,Ouwsterhaule,De Friese Meren,52.92928099,5.824118014
8514,Ouwster-Nijega,De Friese Meren,52.92493168,5.819474922
8515,Oldeouwer,De Friese Meren,52.91624288,5.811582565
8516,Doniaga,De Friese Meren,52.90518301,5.743209919
8517,Scharsterbrug,De Friese Meren,52.93055542,5.783830546
8520,Sint Nicolaasga,De Friese Meren,52.93232753,5.766570841
8521,Sint Nicolaasga,De Friese Meren,52.93232753,5.766570841
8522,Tjerkgaast,De Friese Meren,52.90255534,5.677774821
8523,Idskenhuizen,De Friese Meren,52.93104834,5.714073092
8524,Teroele,De Friese Meren,52.93683554,5.694456374
8525,Langweer,De Friese Meren,52.94510699,5.74270404
8526,Boornzwaag,De Friese Meren,52.99032524,5.731183374
8527,Legemeer,De Friese Meren,52.93797113,5.727834427
8528,Dijken,De Friese Meren,52.95454856,5.70880603
8529,Koufurderrige,Súdwest-Fryslân,52.95846925,5.65646081
8530,Lemmer,De Friese Meren,52.83680994,5.722914038
8531,Lemmer,De Friese Meren,52.83680994,5.722914038
8532,Lemmer,De Friese Meren,52.8543166,5.698018199
8534,Eesterga,De Friese Meren,52.86489781,5.725676673
8535,Follega,De Friese Meren,52.89065363,5.737622514
8536,Oosterzee,De Friese Meren,52.86054958,5.741731241
8537,Echten,De Friese Meren,52.87340833,5.797240389
8538,Bantega,De Friese Meren,52.84707623,5.79529821
8539,Echtenerbrug,De Friese Meren,52.87334181,5.816149637
8541,Akmarijp,De Friese Meren,52.99514629,5.792752347
8542,Terkaple,De Friese Meren,53.01087437,5.786626412
8550,Woudsend,Súdwest-Fryslân,52.08741024,4.65582715
8551,Gauw,Súdwest-Fryslân,52.94336846,5.627649086
8552,Smallebrugge,Súdwest-Fryslân,52.96036554,5.635533864
8553,Indijk,Súdwest-Fryslân,52.9481905,5.621591477
8554,Ypecolsga,Súdwest-Fryslân,52.93541259,5.610702208
8556,Sloten,De Friese Meren,52.89487231,5.646160309
8560,Balk,De Friese Meren,52.89726252,5.577469863
8561,Balk,De Friese Meren,52.89726252,5.577469863
8563,Wijckel,De Friese Meren,52.89100946,5.606085683
8564,Ruigahuizen,De Friese Meren,52.88855569,5.567595575
8565,Sondel,De Friese Meren,52.87258605,5.602874023
8566,Nijemirdum,De Friese Meren,52.85585934,5.578591609
8567,Oudemirdum,De Friese Meren,52.87350021,5.545312253
8571,Harich,De Friese Meren,52.88106998,5.538018825
8572,Rijs,De Friese Meren,52.86836937,5.489725874
8573,Mirns,De Friese Meren,52.85798443,5.463141671
8574,Bakhuizen,De Friese Meren,52.86872929,5.462602987
8581,Elahuizen,De Friese Meren,52.9135463,5.538053584
8582,Oudega,De Friese Meren,52.90473694,5.521074092
8583,Kolderwolde,De Friese Meren,52.89114276,5.493163571
8584,Hemelum,Súdwest-Fryslân,52.87994991,5.456813635
8600,Sneek,Súdwest-Fryslân,53.03061561,5.663031176
8601,Sneek,Súdwest-Fryslân,53.03061561,5.663031176
8602,Sneek,Súdwest-Fryslân,53.03710005,5.653159883
8603,Sneek,Súdwest-Fryslân,53.03425655,5.659776969
8604,Sneek,Súdwest-Fryslân,53.04021901,5.673640427
8605,Sneek,Súdwest-Fryslân,53.03335798,5.667141621
8606,Sneek,Súdwest-Fryslân,53.03202001,5.665944765
8607,Sneek,Súdwest-Fryslân,53.02700693,5.663340592
8608,Sneek,Súdwest-Fryslân,53.0270759,5.65586891
8611,Emst,Epe,52.30520544,5.960725893
8612,Idzega,Súdwest-Fryslân,52.97972585,5.554332073
8613,Sandfirden,Súdwest-Fryslân,52.98817681,5.518801785
8614,Greonterp,Súdwest-Fryslân,52.99834257,5.534352384
8615,Blauwhuis,Súdwest-Fryslân,53.02553753,5.534264935
8616,Westhem,Súdwest-Fryslân,53.01793825,5.543161052
8617,Abbega,Súdwest-Fryslân,53.02824372,5.575641456
8618,Oosthem,Súdwest-Fryslân,53.01824186,5.597773091
8620,Heeg,Súdwest-Fryslân,52.08741024,4.65582715
8621,Heeg,Súdwest-Fryslân,52.96822028,5.599388655
8622,Hommerts,Súdwest-Fryslân,52.98166126,5.654266297
8623,Hommerts,Súdwest-Fryslân,52.991086,5.627294165
8624,Oppenhuizen,Súdwest-Fryslân,52.99912332,5.698070678
8625,Heeg,Súdwest-Fryslân,53.01213349,5.696935209
8626,Offingawier,Súdwest-Fryslân,53.03149232,5.694714675
8627,Gauw,Súdwest-Fryslân,53.05696741,5.709671332
8628,Goënga,Súdwest-Fryslân,53.05277053,5.692539879
8629,Scharnegoutum,Súdwest-Fryslân,53.05878739,5.680777955
8631,Loënga,Súdwest-Fryslân,53.05015043,5.680589217
8632,Tirns,Súdwest-Fryslân,53.06069102,5.629769162
8633,Ysbrechtum,Súdwest-Fryslân,53.04110154,5.636779626
8635,Boazum,Littenseradiel,53.088068,5.693219047
8636,Britswert,Littenseradiel,53.11228627,5.674025088
8637,Britswert,Littenseradiel,53.11013042,5.690359602
8641,Rien,Littenseradiel,53.09464411,5.660347552
8642,Lytsewierrum,Littenseradiel,53.07967824,5.674429526
8644,Dearsum,Súdwest-Fryslân,53.0831212,5.711791821
8647,Sibrandabuorren,Súdwest-Fryslân,53.06727865,5.704899527
8650,IJlst,Súdwest-Fryslân,53.01168216,5.622595995
8651,IJlst,Súdwest-Fryslân,53.01168216,5.622595995
8658,Greonterp,Súdwest-Fryslân,53.01497019,5.507059358
8700,Bolsward,Súdwest-Fryslân,53.05879776,5.536756663
8701,Bolsward,Súdwest-Fryslân,53.05879776,5.536756663
8702,Bolsward,Súdwest-Fryslân,53.07248035,5.532748446
8710,Workum,Súdwest-Fryslân,52.98017844,5.443413502
8711,Workum,Súdwest-Fryslân,52.98017844,5.443413502
8713,Hindeloopen,Súdwest-Fryslân,52.93768022,5.403085612
8715,Stavoren,Súdwest-Fryslân,52.88265036,5.366133686
8721,Warns,Súdwest-Fryslân,52.88613122,5.401371958
8722,Molkwerum,Súdwest-Fryslân,52.90653338,5.409130328
8723,Koudum,Súdwest-Fryslân,52.91742339,5.453740396
8724,It Heidenskip,Súdwest-Fryslân,52.97083868,5.472067797
8730,Wommels,Littenseradiel,53.10895552,5.585994868
8731,Britswert,Littenseradiel,53.10813949,5.586727627
8732,Jorwert,Littenseradiel,53.12556606,5.587881409
8733,Iens,Littenseradiel,53.12414132,5.607510304
8734,Easterein,Littenseradiel,53.08907342,5.633818855
8735,Itens,Littenseradiel,53.10355911,5.635874663
8736,Reahûs,Littenseradiel,53.07799413,5.631486522
8737,Hidaard,Littenseradiel,53.07599939,5.596419156
8741,Hartwerd,Súdwest-Fryslân,53.07001459,5.566987616
8742,Burgwerd,Súdwest-Fryslân,53.0852251,5.545689155
8743,Hichtum,Súdwest-Fryslân,53.08419393,5.517635834
8744,Schettens,Súdwest-Fryslân,53.08103337,5.483239828
8745,Longerhouw,Súdwest-Fryslân,53.06969677,5.478112706
8746,Schraard,Súdwest-Fryslân,53.07958903,5.459608935
8747,Wons,Súdwest-Fryslân,53.0855518,5.420898472
8748,Witmarsum,Súdwest-Fryslân,53.10327458,5.468272473
8749,Pingjum,Súdwest-Fryslân,53.11620529,5.441310445
8751,Zurich,Súdwest-Fryslân,53.1143298,5.400774316
8752,Kornwerderzand,Súdwest-Fryslân,53.07270863,5.336195506
8753,Cornwerd,Súdwest-Fryslân,53.08622248,5.383893181
8754,Makkum,Súdwest-Fryslân,53.05838274,5.409196093
8755,Idsegahuizum,Súdwest-Fryslân,53.04377346,5.417108142
8756,Piaam,Súdwest-Fryslân,53.03209107,5.417209303
8757,Gaast,Súdwest-Fryslân,53.01632199,5.409812422
8758,Allingawier,Súdwest-Fryslân,53.04209551,5.462947311
8759,Exmorra,Súdwest-Fryslân,53.05776851,5.476344635
8761,Ferwoude,Súdwest-Fryslân,53.00969219,5.448815896
8762,Hieslum,Súdwest-Fryslân,53.01009831,5.495548532
8763,Parrega,Súdwest-Fryslân,53.0162722,5.485227488
8764,Dedgum,Súdwest-Fryslân,53.02468471,5.494716374
8765,Tjerkwerd,Súdwest-Fryslân,53.04174337,5.493768326
8766,Breezanddijk,Súdwest-Fryslân,53.01945728,5.207634709
8771,Folsgare,Súdwest-Fryslân,53.04188814,5.580455695
8772,Tjalhuizum,Súdwest-Fryslân,53.047999,5.610136502
8773,Folsgare,Súdwest-Fryslân,53.03599403,5.605497928
8774,Wolsum,Súdwest-Fryslân,53.03699532,5.546099812
8775,Nijhuizum,Súdwest-Fryslân,52.98240517,5.486785197
8800,Franeker,Franekeradeel,53.18489552,5.548881309
8801,Tzum,Franekeradeel,53.16624944,5.538750859
8802,Franeker,Franekeradeel,53.19261513,5.525223041
8804,Tzum,Franekeradeel,53.16106882,5.559778615
8805,Hitzum,Franekeradeel,53.16467398,5.52774389
8806,Achlum,Franekeradeel,53.1641892,5.496646806
8807,Herbaijum,Franekeradeel,53.18637293,5.495600001
8808,Dongjum,Franekeradeel,53.2064351,5.543272687
8809,Boer,Franekeradeel,53.21252553,5.563273771
8811,Ried,Franekeradeel,53.22111814,5.585207789
8812,Peins,Franekeradeel,53.20694893,5.597147072
8813,Schalsum,Franekeradeel,53.19698723,5.569921268
8814,Zweins,Franekeradeel,53.19408476,5.604649133
8816,Skingen,Menameradiel,53.20585051,5.624806237
8821,Kimswerd,Súdwest-Fryslân,53.13449625,5.419470693
8822,Arum,Súdwest-Fryslân,53.1368914,5.471208988
8823,Lollum,Súdwest-Fryslân,53.13495674,5.532153183
8830,Winsum,Littenseradiel,52.08741024,4.65582715
8831,Britswert,Littenseradiel,53.15583943,5.625305618
8832,Húns,Littenseradiel,53.15987833,5.667797544
8833,Leons,Littenseradiel,53.15204167,5.679180583
8834,Baard,Littenseradiel,53.1434852,5.666353587
8835,Easterlittens,Littenseradiel,53.14238159,5.643723952
8841,Baaium,Littenseradiel,53.16525137,5.637681095
8842,Kûbaard,Littenseradiel,53.16886629,5.607025565
8843,Boazum,Littenseradiel,53.14349522,5.606794359
8844,Hinnaard,Littenseradiel,53.12410639,5.627685973
8845,Waaksens,Littenseradiel,53.1131408,5.534382738
8850,Tzummarum,Franekeradeel,52.08741024,4.65582715
8851,Sexbierum,Franekeradeel,53.25749282,5.529597537
8852,Firdgum,Franekeradeel,53.24418215,5.568597359
8853,Klooster Lidlum,Franekeradeel,53.23490118,5.515617072
8854,Oosterbierum,Franekeradeel,53.23322874,5.509539454
8855,Sexbierum,Franekeradeel,53.22164292,5.485971415
8856,Pietersbierum,Franekeradeel,53.21523983,5.471091783
8857,Wijnaldum,Harlingen,53.20259397,5.446501046
8860,Harlingen,Harlingen,53.1745456,5.422874544
8861,Harlingen,Harlingen,53.1745456,5.422874544
8862,Harlingen,Harlingen,53.16787627,5.432132642
8871,Midlum,Harlingen,53.18334263,5.467445999
8872,Midlum,Harlingen,53.18391382,5.449079398
8880,West-Terschelling,Terschelling,53.35858134,5.214953454
8881,Baaiduinen,Terschelling,53.37740668,5.275724595
8882,Hee,Terschelling,53.37838668,5.254601953
8883,Kaard,Terschelling,53.37645012,5.27038461
8884,Baaiduinen,Terschelling,53.38106224,5.272816911
8885,Kinnum,Terschelling,53.37497959,5.275193027
8890,Midsland,Terschelling,52.08741024,4.65582715
8891,Midsland,Terschelling,53.38318295,5.286836435
8892,Striep,Terschelling,53.37753439,5.293531704
8893,Landerum,Terschelling,53.38690587,5.299679298
8894,Formerum,Terschelling,53.38969062,5.306413931
8895,Hoorn,Terschelling,53.39771919,5.333614945
8896,Hoorn,Hoorn,52.65235581,5.050312363
8897,Oosterend,Terschelling,53.39951401,5.361819205
8899,Vlieland,Vlieland,53.29611011,5.072360972
8900,Leeuwarden,Leeuwarden,53.19735706,5.787627315
8901,Leeuwarden,Leeuwarden,53.19735706,5.787627315
8902,Leeuwarden,Leeuwarden,53.19735706,5.787627315
8903,Leeuwarden,Leeuwarden,53.19735706,5.787627315
8911,Leeuwarden,Leeuwarden,53.19735706,5.787627315
8912,Leeuwarden,Leeuwarden,53.19682525,5.781836713
8913,Leeuwarden,Leeuwarden,53.20385441,5.785681198
8914,Leeuwarden,Leeuwarden,53.20449098,5.775470961
8915,Leeuwarden,Leeuwarden,53.21213255,5.780237037
8916,Leeuwarden,Leeuwarden,53.20620856,5.786823326
8917,Leeuwarden,Leeuwarden,53.21190631,5.800862991
8918,Leeuwarden,Leeuwarden,53.21787449,5.806638736
8919,Leeuwarden,Leeuwarden,53.21380345,5.780454634
8921,Leeuwarden,Leeuwarden,53.2022798,5.803677214
8922,Leeuwarden,Leeuwarden,53.20690483,5.800410527
8923,Leeuwarden,Leeuwarden,53.21442435,5.814523925
8924,Leeuwarden,Leeuwarden,53.20262729,5.824409038
8925,Leeuwarden,Leeuwarden,53.2091378,5.837484211
8926,Leeuwarden,Leeuwarden,53.21260901,5.844880567
8927,Leeuwarden,Leeuwarden,53.21789102,5.825526386
8931,Leeuwarden,Leeuwarden,53.18658021,5.794908977
8932,Leeuwarden,Leeuwarden,53.18762931,5.792799858
8933,Leeuwarden,Leeuwarden,53.19785534,5.801065002
8934,Leeuwarden,Leeuwarden,53.18906589,5.811683222
8935,Leeuwarden,Leeuwarden,53.1843945,5.802653545
8936,Leeuwarden,Leeuwarden,53.19351452,5.81870732
8937,Leeuwarden,Leeuwarden,53.20045064,5.824979371
8938,Leeuwarden,Leeuwarden,53.19657684,5.837838063
8939,Leeuwarden,Leeuwarden,53.18146057,5.824256142
8941,Leeuwarden,Leeuwarden,53.16801371,5.795201897
9000,Grou,Leeuwarden,53.09771465,5.840871282
9001,Grou,Leeuwarden,53.09771465,5.840871282
9003,Warten,Leeuwarden,53.14958682,5.887988775
9004,Warstiens,Leeuwarden,53.16137872,5.86280632
9005,Wergea,Leeuwarden,53.14960999,5.842963372
9006,Eagum,Leeuwarden,53.13036947,5.827698465
9007,Idaerd,Leeuwarden,53.11829913,5.814141771
9008,Reduzum,Leeuwarden,53.1161183,5.784584864
9009,Friens,Leeuwarden,53.09851639,5.797144199
9011,Jirnsum,Leeuwarden,53.07216007,5.800563233
9012,Raerd,Súdwest-Fryslân,53.09949721,5.760155597
9013,Poppenwier,Súdwest-Fryslân,53.06914398,5.762072771
9014,Tersoal,Súdwest-Fryslân,53.06722891,5.746120482
9021,Boazum,Littenseradiel,53.11653073,5.735562679
9022,Mantgum,Littenseradiel,53.1284266,5.720423576
9023,Jorwert,Littenseradiel,53.14633671,5.710022269
9024,Baard,Littenseradiel,53.14823467,5.753347426
9025,Bears,Littenseradiel,53.15560483,5.733592397
9026,Bears,Littenseradiel,53.16842509,5.740072314
9027,Hilaard,Littenseradiel,53.1691115,5.684612487
9031,Boksum,Menameradiel,53.17727521,5.731292873
9032,Blessum,Menameradiel,53.18399581,5.720698608
9033,Deinum,Menameradiel,53.19907169,5.73783947
9034,Marsum,Menameradiel,53.21383372,5.733537547
9035,Dronryp,Menameradiel,53.19012017,5.644605774
9036,Menaam,Menameradiel,53.21614891,5.666240758
9037,Slappeterp,Menameradiel,53.2134962,5.622338169
9038,Ingelum,Menameradiel,53.22684772,5.728167015
9040,Berltsum,Menameradiel,53.24323405,5.643185877
9041,Berltsum,Menameradiel,53.24323405,5.643185877
9043,Wier,Menameradiel,53.25111123,5.620763412
9044,Bitgum,Menameradiel,53.23575814,5.673345903
9045,Bitgummole,Menameradiel,53.23600301,5.698991771
9047,Minnertsga,het Bildt,53.2575265,5.607315495
9050,Stiens,Leeuwarderadeel,53.26581232,5.756103155
9051,Stiens,Leeuwarderadeel,53.26581232,5.756103155
9053,Feinsum,Leeuwarderadeel,53.2764631,5.770464668
9054,Hijum,Leeuwarderadeel,53.29285673,5.766918757
9055,Britsum,Leeuwarderadeel,53.25140648,5.800139411
9056,Koarnjum,Leeuwarderadeel,53.24090215,5.801058215
9057,Jelsum,Leeuwarderadeel,53.22456617,5.808015699
9060,Gytsjerk,Tytsjerksteradiel,52.08741024,4.65582715
9061,Gytsjerk,Tytsjerksteradiel,53.23644532,5.897582784
9062,Oentsjerk,Tytsjerksteradiel,53.24927653,5.896215859
9063,Mûnein,Tytsjerksteradiel,53.24838438,5.932955679
9064,Aldtsjerk,Tytsjerksteradiel,53.27563534,5.869050297
9067,Readtsjerk,Dantumadiel,53.27202415,5.893928513
9071,Alde Leie,Leeuwarderadeel,53.28225857,5.725752001
9072,Nij Altoenae,het Bildt,53.294414,5.653746949
9073,Marrum,Ferwerderadiel,53.32716865,5.803906289
9074,Hallum,Ferwerderadiel,53.31301806,5.788292452
9075,Westhoek,het Bildt,53.28588146,5.594446761
9076,St.-Annaparochie,het Bildt,53.27727451,5.656570988
9077,St.-Jacobiparochie,het Bildt,53.27577475,5.607637439
9078,Oudebildtzijl,het Bildt,53.28963334,5.725403791
9079,Lekkum,Leeuwarden,52.08741024,4.65582715
9081,Lekkum,Leeuwarden,53.22517782,5.818449745
9082,Miedum,Leeuwarden,53.23652183,5.83996732
9083,Snakkerburen,Leeuwarden,53.22188032,5.808265846
9084,Goutum,Leeuwarden,53.18179492,5.774458027
9085,Teerns,Leeuwarden,53.18031621,5.834240726
9086,Hempens,Leeuwarden,53.1791108,5.836086265
9087,Swichum,Leeuwarden,53.15371098,5.820605472
9088,Wirdum,Leeuwarden,53.14820596,5.799152398
9089,Wytgaard,Leeuwarden,53.14310044,5.78618302
9091,Wyns,Tytsjerksteradiel,53.24349554,5.833074444
9100,Dokkum,Dongeradeel,53.33159413,5.998762331
9101,Dokkum,Dongeradeel,53.33159413,5.998762331
9102,Dokkum,Dongeradeel,53.33222598,6.001032858
9103,Dokkum,Dongeradeel,53.31717411,6.01272264
9104,Damwâld,Dantumadiel,53.30482167,6.01039173
9105,Rinsumageast,Dantumadiel,53.28302515,5.901593127
