ans_id,code,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,V090,V091,V092,V093,V094,V095,V002,V003,V004_1,V004_2,V088,V005,V006,V007,V066,V067,V067_o,V008,V012,V010,V010_o,V045,V013_1,V013_2,V013_3,V013_4,V014,V015,V015_o,V016,V017,V018,V019,V019_1,V086_1,V086_2,V086_3,V086_4,V086_5,V086_6,V071,V022,V023_1,V023_2,V023_3,V076,V076_o,V077,V024_1,V024_2,V083,V083_o,V025_1,V025_2,V025_3,V025_4,V025_5,V082,V082_o,V087_1,V087_2,V087_3,V087_4,V087_5,V027_1,V027_2,V027_3,V027_4,V027_5,V028,V085_1,V085_2,V085_3,V085_4,V100_1,V100_2,V100_3,V100_4,V100_5,V100_6,V100_7,V038,V039,V041,V048_1,V048_2,V048_3,V048_4,V049,V081,V081_o,V050,V051_1,V051_2,V052_1,V052_2,V052_3,V052_4,V052_5,V053_1,V053_2,V053_3,V053_4,V053_5,V054,V084_1,V084_2,V084_3,V084_4,V064a_1,V064a_2,V064a_3,V064a_4,V064a_5,V064a_6,V064a_7,V064b,V064c,V065,V097,V069,V089,V089_o,V020,V073,V074,V075,V078,V078_o,V079,V079_o,V096a,V096b,V096c,V096d,V096e,V096f,starttime,externalid,verzending,language,referer,completed,survey_panelId,survey_respondentId,survey_lastQuestion
3261,sfeATBjuPqCxaTXQDVGgWHKepq,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,20,2,2,4823,1,5,1,1,1,,1,2,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,4,3,2,3,6,5,0,3,2,2,2,4,5,3,3,1,3,1,2,4,1,4,4,3,3,1,1,2,2,2,2,0,3,Joshua bowman ,1,14,2,1,,99999,99999,99999,99999,99999,,99999,,1,6,6,4,5,5,12/14/14 03:16 PM,,0,0,/direct/romeo&julia,1,0,0,V9999
3268,NbYG3hAg4dHX4hapDJEDE6W5gD,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,27,2,2,4826,1,5,2,2,5,,1,1,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,5,5,5,5,7,7,0,3,1,2,3,4,5,2,5,5,2,1,3,1,2,5,1,3,3,0,4,3,0,0,3,0,6,Qua uiterlijk Orlando Bloom/ Luke Evans. ,1,5,1,6,,99999,99999,99999,99999,99999,,99999,,1,3,3,2,1,3,12/14/14 03:32 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
3279,Wkw4txhCR3ZDSvXzxeGUwrGKAk,,,,,,,,,,,1,1,3,2,1,3,2,22,2,2,2311,11,5,1,2,5,,1,5,2,0,2,5,1,4,2,6,2,,3,5,1,2,99999,5,3,5,3,1,5,2,8,4,5,5,2,,2,2,2,7,Terwijl ik in het buitenland woonde mocht zoenen,3,5,5,2,5,4,0,5,3,5,2,1,4,3,1,5,1,2,4,2,3,2,7,5,2,6,4,1,3,6,Ryan Gosling,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,27,2,6,,2,2,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,12/14/14 04:09 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
3281,8FPvbsAF9PG8KjajT9UsNxdXDa,,,,,,,,,,,1,1,2,1,1,2,2,18,1,1,8255,8,4,1,1,2,,1,5,2,0,3,5,4,2,3,6,4,,4,4,1,2,99999,5,5,5,5,5,5,2,8,4,5,5,5,School,2,2,2,2,,1,5,5,1,5,1,0,5,5,5,3,1,4,1,2,4,4,1,4,4,1,5,2,4,1,3,5,7,6,1,Weet ik niet,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,25,1,3,,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,12/14/14 04:14 PM,,0,0,http://m.facebook.com,1,0,0,V9999
3283,AHdVBQ6aENAMehFkYwsearRjHF,,,,,,,,,,,1,2,2,2,1,2,2,22,2,2,1141,10,4,2,2,5,,1,5,2,0,3,5,5,3,3,2,7,Social media,1,3,1,2,99999,5,3,4,4,1,5,1,8,4,3,3,3,,1,2,2,1,,3,3,5,4,1,99999,1,3,2,4,1,2,1,1,1,1,4,2,4,1,2,3,3,5,6,7,4,1,2,1,Theo James,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,6,2,3,,4,2,2,2,3,,1,,99999,99999,99999,99999,99999,99999,12/14/14 04:22 PM,,0,0,https://m.facebook.com,1,0,0,V9999
3285,B7ke6uTHZQBeDTWWwBgUeHzBGe,,,,,,,,,,,1,1,2,3,2,1,2,25,1,1,6141,2,5,1,2,1,,1,5,3,0,3,4,3,4,4,5,1,,2,5,2,2,99999,5,5,5,5,1,5,1,7,5,5,5,3,,1,2,2,2,,1,3,5,1,3,99999,1,5,5,5,1,1,3,1,1,2,4,1,4,4,2,2,4,3,5,1,2,6,7,6,Ze zeggen dat mijn vriend op Guus Meeuwis lijkt.,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,43,2,3,,1,1,2,2,2,,1,,99999,99999,99999,99999,99999,99999,12/14/14 04:27 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
3288,43qPzEQkSqQY624kUJrDGJGFYM,,,,,,,,,,,5,3,3,3,5,2,2,24,2,1,8012,4,5,1,2,1,,1,5,2,0,2,4,2,3,2,7,7,voor zijn huis,5,2,1,2,99999,5,2,3,1,1,4,4,6,2,5,4,2,,2,2,1,2,,2,3,4,1,5,3,0,2,1,2,4,3,2,4,1,2,3,2,4,4,3,3,4,2,3,1,5,6,7,2,Geen idee,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,66,1,3,,4,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,12/14/14 04:35 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
3292,QHnABqV3FUTjJ8ZVeumujSNxnY,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,21,2,2,9713,6,5,1,1,2,,1,2,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,3,3,3,2,7,3,0,3,1,2,2,4,5,2,4,4,2,2,3,2,2,5,1,4,2,2,2,1,2,1,2,0,4,geen bepaald type,4,84,4,8,,99999,99999,99999,99999,99999,,99999,,1,2,6,4,5,3,12/14/14 04:53 PM,,0,0,https://www.facebook.com/,1,0,0,V9999
3298,VvbK7ryA9qG5aanubKSCnHRHgD,,,,,,,,,,,99999,99999,99999,99999,99999,99999,1,19,2,1,6525,3,5,3,1,5,,1,1,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,3,2,4,5,7,1,0,1,2,2,2,5,5,2,5,5,4,1,3,5,2,5,1,2,5,2,2,1,2,1,1,1,3,Victoria Justice,1,1,2,6,,99999,99999,99999,99999,99999,,99999,,1,2,1,3,1,1,12/14/14 04:59 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
3301,6yAVTn5NHvQhMJGgqhjtSGzxwB,,,,,,,,,,,5,3,6,1,5,2,2,19,2,1,8022,4,5,2,1,2,,1,5,1,0,3,4,3,4,3,7,4,,5,5,2,2,99999,5,4,5,4,3,5,5,8,4,4,4,3,,2,2,2,2,,2,5,5,2,4,1,0,4,4,4,3,3,3,3,2,4,3,2,4,4,2,3,5,4,6,7,1,2,3,2,Ryan gosling ,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,48,3,9,,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,12/14/14 05:10 PM,,0,0,https://m.facebook.com/l.php?u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=PAQGAZQDc&enc=AZOGq0Im6Ak7SHhVCtssFBRnEepOfXbsT50BMnP85VYLLMHW7SmP0W0KsoCQ1gubXVDxhRSJzkkwDpQlakcnvLQ1EA8sRVccf9jS_qN2jHq4aw,1,0,0,V9999
3307,baASZ5GpyhscnQ4SmbdTV8Qwup,,,,,,,,,,,1,2,2,4,3,1,2,20,2,1,3543,9,3,1,1,5,,1,5,1,0,3,4,3,3,4,7,5,,1,3,1,2,99999,5,5,5,4,5,4,1,9,4,5,4,3,,2,2,2,2,,2,3,3,2,4,99999,1,5,5,5,4,1,3,1,1,4,4,1,5,5,1,5,5,3,2,1,4,7,6,6,-,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,48,3,9,,1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,12/14/14 05:34 PM,,0,0,http://m.facebook.com,1,0,0,V9999
3314,nzwZtbrH88UeWCPZfCF35Rf2he,,,,,,,,,,,5,3,6,4,2,5,1,25,2,2,3553,9,5,1,1,5,,2,5,2,0,3,3,3,1,4,6,5,,5,3,1,2,99999,5,4,5,4,3,5,2,6,4,5,4,3,,1,2,1,7,open relatie,2,3,4,4,5,8,0,5,3,4,4,2,4,2,4,2,4,2,2,4,3,3,7,6,2,1,5,4,3,2,Lee Pace,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,24,3,8,,2,1,2,2,2,,2,,99999,99999,99999,99999,99999,99999,12/14/14 05:44 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
3317,r9VKSJPQYJQuPRWUMrYCw4ZHq5,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,27,1,2,3707,9,5,2,2,5,,1,1,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,5,4,5,2,8,17,0,2,2,2,1,3,5,3,5,4,1,3,1,1,2,5,1,4,2,2,3,3,2,0,0,0,6,Graziano Pelle ,4,42,4,3,,99999,99999,99999,99999,99999,,99999,,1,2,3,4,5,3,12/14/14 05:55 PM,,0,0,http://m.facebook.com,1,0,0,V9999
3321,ycmBjd6YXMckP5TWYn2mErBg8A,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,19,2,2,3561,9,5,1,1,4,,1,1,99999,1,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,4,4,3,3,7,99999,1,3,2,2,1,3,4,2,4,4,3,4,3,2,1,4,4,1,4,3,2,1,1,1,2,0,3,Geen,1,99999,99999,99999,,99999,99999,99999,99999,99999,,99999,,2,3,4,4,4,2,12/14/14 06:01 PM,,0,0,https://m.facebook.com/l.php?u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=tAQFpl8py&enc=AZMhltlA6MBsh5NTclAs8cP-n_n1VYUHNaTdk97Ze_6Ut7tdm692s38-zvax8uMdUwZenRzAjQIuxoZfOZHwERN00_0_t9G9R2yn3Q4x-Zn47A,1,0,0,V9999
3323,aJFwNjYcam4tmAnepbqX55e2mb,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,26,2,2,2562,11,3,1,2,5,,1,2,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,2,2,3,3,5,5,0,2,2,2,2,3,2,2,3,4,4,4,4,2,1,2,4,3,3,2,1,1,1,2,2,1,3,geen idee,1,48,1,8,,99999,99999,99999,99999,99999,,99999,,3,3,2,2,3,1,12/14/14 06:05 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
3332,ZBBntp8zg4HgWb4zprbUYasQAY,,,,,,,,,,,1,3,3,1,1,3,2,19,2,1,3551,9,4,1,1,5,,1,5,2,0,3,4,4,3,4,5,5,,2,4,1,2,99999,5,5,5,5,1,5,4,8,5,5,5,3,,2,2,2,1,,2,4,5,4,5,2,0,5,4,5,4,1,3,2,1,3,1,1,4,4,2,5,5,4,6,7,3,1,2,6,Johnny depp,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,36,1,10,we waren broer en zus geworden,1,1,1,1,99999,,99999,,99999,99999,99999,99999,99999,99999,12/14/14 06:25 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
3336,AeatQrB9NhQB54sXcfPPzp27TW,,,,,,,,,,,1,2,2,4,1,3,2,18,1,1,9022,7,4,1,2,5,,1,5,1,0,3,3,3,3,4,5,4,,5,4,1,2,99999,5,4,3,4,1,5,2,7,5,5,5,4,,2,2,2,2,,2,5,4,4,3,1,0,4,3,4,4,1,4,2,2,2,2,2,5,4,1,3,5,4,7,6,3,1,2,6,Benedict cumberbatch,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,19,3,9,,2,1,1,2,99999,,99999,,99999,99999,99999,99999,99999,99999,12/14/14 06:42 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
3340,32JcaH4V5vgzW5cZhkFPGRR4wT,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,26,2,1,7331,3,3,1,2,5,,1,2,3,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,2,3,4,6,15,0,3,2,2,2,3,4,2,4,4,2,3,2,3,2,4,5,1,1,1,2,2,2,1,1,1,3,Tom Hardy,1,30,1,8,,99999,99999,99999,99999,99999,,99999,,5,3,2,2,1,1,12/14/14 06:51 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
3354,tBsb694H9DBHErghhxBbgdEkgE,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,21,1,2,6373,2,3,1,2,5,,1,1,3,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,5,5,3,2,7,18,0,2,2,2,3,3,4,3,5,5,2,3,2,4,1,4,4,2,3,2,2,2,1,0,2,1,3,Channing tatum geza,1,51,1,8,,99999,99999,99999,99999,99999,,99999,,5,3,6,4,5,2,12/14/14 07:11 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
3367,pZWEM69bvuXBGJ5Ncgk5DRzXJz,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,20,1,1,2671,10,3,1,1,1,,1,2,3,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,5,4,4,5,8,3,0,4,2,2,1,4,4,2,5,5,5,3,2,4,1,5,1,2,4,1,2,2,2,2,1,0,3,Channing tatum hij is in de film van dear john gewoon perfect,1,30,1,1,,99999,99999,99999,99999,99999,,99999,,5,3,3,4,5,2,12/14/14 08:00 PM,,0,0,https://m.facebook.com/l.php?u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=CAQFqainG&enc=AZNsPGTTMVrSMnPKJ601cOTdkacL1y3kWlsAx2xR5s9X-33QBM8N1nbEUTtL1agaEotFRd00mYx4bmqhsDoQdUtkGCcuT_bC4IYPS7F8wyX2pQ,1,0,0,V9999
3368,zcutsRSXFr87ymRBhBSMHwWsPf,,,,,,,,,,,5,6,6,1,1,5,2,21,2,1,8915,7,4,1,1,2,,1,5,2,0,3,1,1,1,4,4,7,Tinder,5,3,1,2,99999,5,5,5,5,1,5,5,8,4,5,5,1,,1,2,2,2,,1,4,4,1,1,2,0,5,5,5,2,1,1,1,1,4,4,1,4,4,1,4,2,6,3,1,5,7,4,3,Heath Ledger,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,11,1,6,,4,4,2,2,2,,1,,99999,99999,99999,99999,99999,99999,12/14/14 08:01 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
3369,bPbgPWBXeNwQMvJgXGtDZywpHE,,,,,,,,,,,1,3,2,4,5,3,2,18,1,1,9244,7,5,1,1,5,,1,5,1,0,3,3,2,3,2,4,5,,2,3,2,2,99999,5,4,4,4,1,4,4,4,4,4,3,2,,2,2,2,2,,1,5,5,2,4,1,0,4,3,4,2,1,5,2,3,4,4,2,2,3,2,4,4,5,3,7,6,1,2,1,"Geen beroemdheid, enkel een goed innerlijk en enigzins goed uiterlijk.",2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,8,3,9,,1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,12/14/14 08:03 PM,,0,0,http://m.facebook.com,1,0,0,V9999
3374,AS7KuKaHKMDgkjnVvvPu8t8twh,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,24,1,1,4921,1,3,1,1,1,,1,1,3,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,5,3,4,7,14,0,3,1,2,3,3,5,2,4,4,3,3,2,3,2,2,4,4,2,1,3,2,3,0,1,0,2,Jan Smit ,1,36,2,4,,99999,99999,99999,99999,99999,,99999,,1,6,6,4,1,2,12/14/14 08:19 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
3375,z2YHsTdS9GYfUrCXk2Fqgccfuh,,,,,,,,,,,1,3,1,3,1,3,1,21,1,1,3248,11,4,1,1,5,,1,5,1,0,3,5,3,4,3,4,3,,3,3,1,2,99999,5,3,5,5,1,5,3,7,5,5,5,1,,2,2,2,1,,2,5,4,2,4,7,0,3,3,4,2,2,1,3,2,4,2,2,4,4,3,3,2,3,4,1,5,7,6,3,Megan fox,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,17,1,6,,1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,12/14/14 08:19 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
3381,n9UYNAygKzJpdSGZ6wf5tBqw5a,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,22,2,1,6543,3,3,1,1,5,,1,2,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,3,1,3,5,7,6,0,2,2,2,2,1,2,2,5,5,3,4,1,1,2,2,4,2,4,2,2,3,1,0,1,1,4,Qua looks zac efron,1,24,2,3,,99999,99999,99999,99999,99999,,99999,,4,3,2,4,1,1,12/14/14 08:40 PM,,0,0,https://www.facebook.com/,1,0,0,V9999
3383,K4EvEKuaVFW6zUPexpexUGEqQy,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,20,2,2,5012,1,5,1,2,1,,1,1,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,2,2,3,7,2,0,2,2,2,1,3,4,1,3,5,2,2,3,4,2,4,4,2,2,1,4,3,2,0,0,0,6,Taylor Lautner,2,9,4,1,,99999,99999,99999,99999,99999,,99999,,1,3,6,4,2,2,12/14/14 08:44 PM,,0,0,http://m.facebook.com,1,0,0,V9999
3399,zJ4ay4qq3t2PUDVHA78wpfYMRj,,,,,,,,,,,99999,99999,99999,99999,99999,99999,1,30,2,2,3553,9,5,1,1,2,,1,1,3,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,2,4,4,6,7,0,2,2,2,1,4,4,1,4,5,3,4,2,4,2,4,4,1,5,2,3,2,2,1,0,0,2,Maxima,1,24,1,8,,99999,99999,99999,99999,99999,,99999,,1,6,1,4,5,1,12/14/14 09:30 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
3401,BJnXbJ7kzVSujbUGw4zg7fbfrJ,,,,,,,,,,,5,3,2,4,5,2,2,18,1,1,8491,7,4,1,1,5,,1,5,1,0,3,3,2,3,3,6,4,,1,5,1,2,99999,5,4,5,4,1,5,2,9,5,5,5,3,,2,2,2,2,,2,4,5,3,4,1,0,4,3,3,2,1,2,1,2,2,4,2,4,4,2,2,4,3,2,1,7,5,6,3,Liam Hemsworth,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,31,3,9,,1,1,1,1,99999,,99999,,99999,99999,99999,99999,99999,99999,12/14/14 09:33 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
3402,8kD39bESF7fU2A7myzEnea42fv,,,,,,,,,,,5,6,6,4,5,3,2,25,2,2,3033,11,4,1,1,6,Christelijk,2,7,1,0,3,2,1,3,5,6,4,,1,3,1,2,99999,5,5,5,5,1,5,4,8,5,5,5,3,,2,2,2,2,,1,4,4,3,5,99999,1,5,5,5,2,1,4,1,1,4,2,1,5,2,3,3,2,1,3,5,6,4,7,6,Geen idee,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,24,3,9,,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,12/14/14 09:33 PM,,0,0,http://m.facebook.com,1,0,0,V9999
3403,DkDkPDRDnfJAAwYCw5f9qvgqn4,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,17,1,1,5428,1,3,1,1,5,,1,1,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,4,2,1,2,7,0,0,3,2,2,1,4,4,3,3,4,3,4,2,3,1,4,4,3,3,1,2,2,4,1,0,0,3,.,2,12,4,6,,99999,99999,99999,99999,99999,,99999,,1,6,2,4,5,1,12/14/14 09:35 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
3405,VfeAUn2d3W5EQXDzd6C988y6qE,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,18,2,2,4874,1,5,2,2,5,,1,2,99999,1,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,2,3,2,6,3,0,2,2,2,2,3,5,3,4,5,4,2,3,3,2,4,4,3,3,3,1,1,2,1,1,1,1,Geen idee ,1,99999,99999,99999,,99999,99999,99999,99999,99999,,99999,,1,3,6,4,5,3,12/14/14 09:36 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
